============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(5 MeV) ==> Xe gas( 25.3 mm) ============================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 3646  1 .4418206E+07   2540000E+02 -.3213E+08  .3901E+08   .9412589 -.2096669  .2647100
T 3647  1 .4457213E+07   2540000E+02  .9602E+06  .4861E+06   .9984962  .0237727  .0493992
T 3648  1 .4345679E+07   2540000E+02  .8338E+08 -.2710E+08   .7954809  .5755741 -.1895380
T 3649  1 .4456406E+07   2540000E+02  .8747E+06 -.7154E+07   .9991226 -.0103586 -.0405793
T 3650  1 .4479086E+07   2540000E+02  .1268E+08  .3237E+07   .9974840  .0674736  .0217500
T 3651  1 .4501813E+07   2540000E+02 -.2238E+07 -.7983E+06   .9992691 -.0378691  .0052111
T 3652  1 .4497688E+07   2540000E+02 -.4382E+07 -.3012E+07   .9978020 -.0497599 -.0437616
T 3653  1 .4509029E+07   2540000E+02  .3316E+07 -.4502E+07   .9994160 -.0309629  .0144565
T 3654  1 .4503909E+07   2540000E+02 -.6780E+07  .8279E+06   .9996955 -.0209890  .0129757
T 3655  1 .4459350E+07   2540000E+02  .8540E+07 -.2051E+06   .9982150  .0523223 -.0287944
T 3656  1 .4484552E+07   2540000E+02  .1477E+07 -.8412E+07   .9988960  .0341273 -.0322811
T 3657  1 .4507755E+07   2540000E+02  .8049E+06  .4790E+07   .9985929 -.0049085  .0528020
T 3658  1 .4508333E+07   2540000E+02 -.3714E+07 -.6695E+07   .9948587 -.0019778 -.1012531
T 3659  1 .4493699E+07   2540000E+02  .8623E+06 -.9350E+06   .9999331 -.0107965 -.0041521
T 3660  1 .4487344E+07   2540000E+02 -.6299E+07  .3039E+06   .9994586 -.0304278  .0125147
T 3661  1 .4498136E+07   2540000E+02  .2279E+06 -.4998E+07   .9997813  .0033355 -.0206449
T 3662  1 .4464265E+07   2540000E+02  .1548E+07  .5889E+07   .9961974  .0238924  .0837846
T 3663  1 .4473247E+07   2540000E+02 -.3213E+07  .1177E+08   .9949287 -.0558292  .0836659
T 3664  1 .4449671E+07   2540000E+02  .7522E+07 -.9978E+06   .9963640  .0811293  .0260144
T 3665  1 .4481612E+07   2540000E+02  .1981E+07  .5727E+07   .9984256 -.0055435  .0558178
T 3666  1 .4500273E+07   2540000E+02  .7759E+07 -.3720E+07   .9993287  .0235372 -.0280744
T 3667  1 .4441023E+07   2540000E+02 -.3337E+07  .4838E+06   .9996086 -.0195014  .0200593
T 3668  1 .4498120E+07   2540000E+02 -.3328E+07  .4259E+07   .9991499 -.0281643  .0301032
T 3669  1 .4501867E+07   2540000E+02 -.1375E+07  .4478E+07   .9992195  .0315752  .0237344
T 3670  1 .4511843E+07   2540000E+02 -.3921E+07 -.4150E+07   .9986372 -.0321855 -.0410834
T 3671  1 .4475286E+07   2540000E+02 -.3104E+07 -.5228E+07   .9938845 -.0902920 -.0635688
T 3672  1 .4482349E+07   2540000E+02 -.6645E+06  .6355E+07   .9986530 -.0448521  .0260867
T 3673  1 .4472997E+07   2540000E+02  .1722E+06  .1425E+07   .9997689  .0024992  .0213508
T 3674  1 .4505571E+07   2540000E+02  .1786E+07  .2122E+07   .9994150  .0027959  .0340855
T 3675  1 .4550039E+07   2540000E+02 -.4850E+07  .2535E+07   .9993870 -.0264391  .0229467
T 3676  1 .4455252E+07   2540000E+02 -.1650E+07 -.1908E+07   .9994265  .0037910  .0336505
T 3677  1 .4476664E+07   2540000E+02 -.6225E+07 -.8049E+07   .9985287 -.0343009 -.0419983
T 3678  1 .4473587E+07   2540000E+02  .2934E+08 -.1914E+08   .9727184  .1969456 -.1226025
T 3679  1 .4506386E+07   2540000E+02  .3853E+06  .5185E+07   .9995950 -.0038838 -.0281919
T 3680  1 .4522366E+07   2540000E+02  .3088E+07  .3157E+07   .9991883  .0114405  .0386234
T 3681  1 .4476644E+07   2540000E+02  .1470E+07  .5279E+07   .9993736  .0223257  .0274581
T 3682  1 .4450752E+07   2540000E+02 -.4389E+06 -.2349E+07   .9995696 -.0028937 -.0291945
T 3683  1 .4478927E+07   2540000E+02 -.5973E+07  .8473E+07   .9983688 -.0422398  .0384135
T 3684  1 .4489946E+07   2540000E+02  .5679E+07  .2829E+07   .9920933  .0223541 -.1234959
T 3685  1 .4447907E+07   2540000E+02  .4469E+07 -.6363E+07   .9985840  .0219718 -.0484481
T 3686  1 .4448431E+07   2540000E+02 -.4941E+05  .4079E+07   .9995497 -.0274057 -.0122174
T 3687  1 .4516891E+07   2540000E+02  .6901E+07 -.3487E+07   .9988425  .0453964 -.0159017
T 3688  1 .4524170E+07   2540000E+02  .3884E+07 -.3795E+07   .9967560  .0801202 -.0076341
T 3689  1 .4473365E+07   2540000E+02 -.1368E+08  .7489E+07   .9886008 -.1447534  .0414126
T 3690  1 .4482324E+07   2540000E+02 -.8172E+06  .6520E+06   .9976079 -.0182927 -.0666628
T 3691  1 .4508223E+07   2540000E+02 -.7425E+07 -.7778E+07   .9959669 -.0763312 -.0471527
T 3692  1 .4498842E+07   2540000E+02 -.2276E+07 -.3556E+06   .9998211  .0157900  .0104095
T 3693  1 .4503711E+07   2540000E+02  .1652E+06 -.1731E+07   .9994148 -.0116915 -.0321454
T 3694  1 .4498828E+07   2540000E+02 -.1205E+07  .4041E+07   .9998528  .0168949 -.0029852
T 3695  1 .4491389E+07   2540000E+02 -.4046E+07  .9060E+07   .9991590 -.0268406  .0309978
T 3696  1 .4484785E+07   2540000E+02 -.4123E+07 -.2953E+07   .9994522 -.0199856 -.0263796
T 3697  1 .4461137E+07   2540000E+02  .4213E+07 -.1689E+08   .9906979  .0409407 -.1297747
T 3698  1 .4440466E+07   2540000E+02  .2224E+07 -.3823E+07   .9994763  .0147705 -.0287920
T 3699  1 .4511484E+07   2540000E+02  .7044E+07  .1537E+07   .9977997  .0623339 -.0225882
T 3700  1 .4445117E+07   2540000E+02 -.7871E+07 -.2196E+08   .9822538 -.0907524 -.1641388
T 3701  1 .4472170E+07   2540000E+02  .3286E+07 -.6547E+07   .9946711 -.0699278 -.0757596
T 3702  1 .4490073E+07   2540000E+02  .4578E+06  .2970E+07   .9999372  .0066812 -.0089955
T 3703  1 .4434951E+07   2540000E+02 -.1190E+08  .2673E+06   .9902495 -.1360005  .0301637
T 3704  1 .4506529E+07   2540000E+02  .1785E+07 -.9171E+07   .9998763  .0085454 -.0132073
T 3705  1 .4455207E+07   2540000E+02  .2843E+07 -.3442E+07   .9996111 -.0016541  .0278355
T 3706  1 .4428100E+07   2540000E+02 -.2340E+07  .3135E+07   .9995714 -.0275153  .0099954
T 3707  1 .4466260E+07   2540000E+02 -.3707E+07  .6116E+07   .9990214 -.0196345  .0396323
T 3708  1 .4548964E+07   2540000E+02 -.8142E+07  .3221E+07   .9982002 -.0436324  .0411415
T 3709  1 .4455318E+07   2540000E+02 -.1374E+07 -.1001E+07   .9994603 -.0299612  .0134708
T 3710  1 .4498106E+07   2540000E+02 -.2466E+07  .8211E+07   .9980077 -.0063814  .0627687
T 3711  1 .4463854E+07   2540000E+02  .1089E+07  .3144E+07   .9973387 -.0152895  .0712866
T 3712  1 .4506225E+07   2540000E+02 -.9012E+06  .3028E+07   .9997013  .0189796 -.0153997
T 3713  1 .4425279E+07   2540000E+02  .4340E+07 -.3357E+06   .9959055  .0670801  .0606018
T 3714  1 .4489396E+07   2540000E+02  .6649E+06 -.6253E+07   .9987540  .0102614 -.0488383
T 3715  1 .4429597E+07   2540000E+02 -.2204E+07  .3661E+07   .9996452 -.0101486  .0246251
T 3716  1 .4479488E+07   2540000E+02  .7764E+06  .1087E+08   .9983268  .0167581  .0553415
T 3717  1 .4503200E+07   2540000E+02  .9785E+07 -.1682E+07   .9985702  .0481257 -.0232698
T 3718  1 .4451998E+07   2540000E+02  .3678E+07  .7545E+07   .9996302  .0051089  .0267098
T 3719  1 .4511614E+07   2540000E+02  .2189E+07 -.1575E+08   .9770927  .0585858 -.2045913
T 3720  1 .4502117E+07   2540000E+02  .2827E+07  .7170E+07   .9997083  .0104643  .0217653
T 3721  1 .4497253E+07   2540000E+02 -.9729E+06  .6576E+06   .9998735  .0047214 -.0151897
T 3722  1 .4470959E+07   2540000E+02  .7695E+07 -.2823E+08   .9857310  .0637173 -.1558031
T 3723  1 .4417965E+07   2540000E+02 -.7082E+07  .2121E+07   .9986324 -.0492201 -.0176288
T 3724  1 .4514779E+07   2540000E+02 -.1833E+07  .2899E+06   .9997915 -.0202475  .0026485
T 3725  1 .4518512E+07   2540000E+02 -.8902E+06  .2949E+07   .9996540 -.0263027 -.0002733
T 3726  1 .4504731E+07   2540000E+02 -.3087E+07 -.1314E+07   .9999865  .0006842 -.0051538
T 3727  1 .4497970E+07   2540000E+02 -.1408E+07  .8523E+07   .9994502 -.0120115  .0309035
T 3728  1 .4468283E+07   2540000E+02 -.1353E+08 -.2129E+07   .9941683 -.1077284  .0048988
T 3729  1 .4445873E+07   2540000E+02 -.1040E+08 -.4899E+07   .9970405 -.0739641 -.0209653
T 3730  1 .4533673E+07   2540000E+02  .5910E+07  .2258E+07   .9989025  .0459095 -.0092760
T 3731  1 .4499954E+07   2540000E+02  .3456E+07  .1735E+06   .9982379  .0409844  .0429111
T 3732  1 .4496878E+07   2540000E+02 -.1121E+06 -.8932E+07   .9960723 -.0130478 -.0875772
T 3733  1 .4455913E+07   2540000E+02 -.6295E+06  .2226E+07   .9996736 -.0005476  .0255429
T 3734  1 .4430668E+07   2540000E+02  .1339E+08  .2593E+08   .9657699  .1342882  .2219352
T 3735  1 .4492204E+07   2540000E+02  .1477E+07 -.2857E+07   .9942509  .0824657 -.0682969
T 3736  1 .4516218E+07   2540000E+02 -.4007E+06 -.2026E+07   .9995106 -.0220177 -.0222202
T 3737  1 .4522564E+07   2540000E+02  .8579E+06 -.5806E+07   .9983477 -.0336419 -.0465842
T 3738  1 .4486202E+07   2540000E+02 -.2878E+07 -.2293E+07   .9992490 -.0386694 -.0024847
T 3739  1 .4459305E+07   2540000E+02  .9221E+07  .4833E+07   .9958323  .0840711  .0353568
T 3740  1 .4426815E+07   2540000E+02 -.3916E+07  .1496E+07   .9990035 -.0400488  .0196989
T 3741  1 .4443414E+07   2540000E+02 -.1035E+08 -.3198E+07   .9981697 -.0546969 -.0257972
T 3742  1 .4493601E+07   2540000E+02  .3128E+07 -.2048E+07   .9995708  .0216502 -.0197341
T 3743  1 .4550087E+07   2540000E+02 -.1191E+06  .1858E+07   .9984724  .0196663  .0516350
T 3744  1 .4500630E+07   2540000E+02  .1540E+07  .5250E+07   .9994071  .0055962  .0339710
T 3745  1 .4476435E+07   2540000E+02 -.2503E+07 -.9358E+07   .9929735 -.0184302 -.1168927
T 3746  1 .4467697E+07   2540000E+02 -.1173E+07  .4269E+06   .9996923 -.0164717 -.0185470
T 3747  1 .4476825E+07   2540000E+02 -.1738E+07  .5049E+07   .9990247 -.0305673  .0318630
T 3748  1 .4550113E+07   2540000E+02  .3546E+07 -.4317E+07   .9999993 -.0000093 -.0011464
T 3749  1 .4530904E+07   2540000E+02 -.3398E+07  .3582E+07   .9989697 -.0350930  .0287749
T 3750  1 .4556509E+07   2540000E+02  .3314E+07 -.2263E+07   .9997580  .0118870 -.0185099
T 3751  1 .4456161E+07   2540000E+02  .3313E+07 -.1117E+07   .9999683 -.0078145 -.0015221
T 3752  1 .4549720E+07   2540000E+02  .1121E+07 -.5628E+07   .9987284 -.0101436 -.0493826
T 3753  1 .4486187E+07   2540000E+02 -.3663E+07 -.2977E+07   .9774824 -.2021744  .0604455
T 3754  1 .4518350E+07   2540000E+02  .2542E+07  .1666E+07   .9996346  .0023236  .0269290
T 3755  1 .4527924E+07   2540000E+02 -.9973E+06 -.1273E+07   .9999736 -.0063479  .0035275
T 3756  1 .4533213E+07   2540000E+02 -.8414E+07  .8582E+06   .9974367 -.0701365  .0141714
T 3757  1 .4433750E+07   2540000E+02  .1596E+07 -.3744E+07   .9991227  .0179656 -.0378299
T 3758  1 .4449440E+07   2540000E+02 -.5452E+07  .6981E+07   .9986466 -.0113626  .0507523
T 3759  1 .4494093E+07   2540000E+02 -.1452E+08 -.6846E+07   .9902536 -.1206762 -.0695339
T 3760  1 .4470305E+07   2540000E+02 -.3471E+07 -.2470E+07   .9996912 -.0211871 -.0129836
T 3761  1 .4546111E+07   2540000E+02  .5943E+07  .1452E+07   .9980453  .0398696  .0481238
T 3762  1 .4573096E+07   2540000E+02  .2214E+07 -.1817E+07   .9999310  .0020656  .0115645
T 3763  1 .4506145E+07   2540000E+02 -.4517E+07  .5807E+07   .9991960 -.0320781  .0240504
T 3764  1 .4527193E+07   2540000E+02 -.5890E+07 -.9703E+07   .9978511 -.0346182 -.0556310
T 3765  1 .4421483E+07   2540000E+02 -.9715E+06 -.4594E+07   .9998748  .0012578 -.0157739
T 3766  1 .4502463E+07   2540000E+02  .6043E+07  .1465E+07   .9995478  .0286270  .0092076
T 3767  1 .4502640E+07   2540000E+02  .1913E+07 -.5835E+07   .9999761  .0065895 -.0020780
T 3768  1 .4480080E+07   2540000E+02 -.4480E+07 -.5880E+07   .9981069 -.0177610 -.0588824
T 3769  1 .4541965E+07   2540000E+02 -.3966E+07 -.8094E+07   .9974761 -.0338089 -.0624373
T 3770  1 .4494211E+07   2540000E+02 -.7592E+06 -.1460E+07   .9998179 -.0190792  .0002436
T 3771  1 .4524665E+07   2540000E+02 -.3822E+06  .5272E+07   .9992414  .0021766  .0388841
T 3772  1 .4539414E+07   2540000E+02  .6145E+07 -.1045E+07   .9955965  .0922656  .0165732
T 3773  1 .4473188E+07   2540000E+02  .2986E+07  .1280E+07   .9999271 -.0108885 -.0052164
T 3774  1 .4464756E+07   2540000E+02 -.2248E+07  .8737E+07   .9977557 -.0217254  .0633377
T 3775  1 .4503429E+07   2540000E+02 -.6192E+07  .4589E+07   .9986080 -.0470243  .0238909
T 3776  1 .4450519E+07   2540000E+02  .5957E+04 -.2887E+07   .9993600  .0049299 -.0354300
T 3777  1 .4477879E+07   2540000E+02  .1193E+07 -.2452E+06   .9996806  .0043225 -.0248983
T 3778  1 .4449194E+07   2540000E+02  .1923E+07  .1509E+06   .9991898  .0139322 -.0377564
T 3779  1 .4542383E+07   2540000E+02 -.6857E+07 -.3782E+07   .9989232 -.0443358 -.0136681
T 3780  1 .4457090E+07   2540000E+02 -.5579E+07  .2819E+07   .9998159  .0109817  .0157360
T 3781  1 .4471244E+07   2540000E+02 -.6696E+07 -.3239E+06   .9997482 -.0211426  .0075120
T 3782  1 .4507263E+07   2540000E+02  .2274E+07  .1246E+07   .9998515 -.0096422  .0142804
T 3783  1 .4513605E+07   2540000E+02 -.1768E+07  .4168E+07   .9984449 -.0529560  .0174195
T 3784  1 .4468537E+07   2540000E+02 -.1298E+07  .2110E+07   .9948320  .1014951 -.0028490
T 3785  1 .4501327E+07   2540000E+02 -.2343E+06  .9786E+06   .9999466 -.0101430  .0020019
T 3786  1 .4489683E+07   2540000E+02  .3742E+07 -.2581E+07   .9996027  .0279972 -.0032653
T 3787  1 .4490815E+07   2540000E+02 -.7476E+05 -.3906E+07   .9999614 -.0023453 -.0084681
T 3788  1 .4488399E+07   2540000E+02 -.1063E+06 -.2650E+07   .9993806 -.0124463 -.0329158
T 3789  1 .4491074E+07   2540000E+02 -.3457E+07 -.1659E+07   .9980727 -.0601914 -.0150959
T 3790  1 .4467446E+07   2540000E+02  .3459E+07 -.4344E+06   .9978900  .0626251  .0171343
T 3791  1 .4457452E+07   2540000E+02 -.1064E+08 -.1844E+07   .9946071 -.0973899  .0356642
T 3792  1 .4435307E+07   2540000E+02 -.2698E+07  .4775E+07   .9966502 -.0568514  .0587899
T 3793  1 .4521765E+07   2540000E+02 -.5361E+06  .8319E+06   .9995323  .0108567  .0285879
T 3794  1 .4489312E+07   2540000E+02  .3062E+07 -.1677E+07   .9991819  .0366521 -.0170904
T 3795  1 .4513688E+07   2540000E+02 -.4511E+07  .3317E+07   .9998181 -.0152270  .0114867
T 3796  1 .4503815E+07   2540000E+02 -.6739E+07  .6630E+07   .9968463 -.0596296  .0523626
T 3797  1 .4481043E+07   2540000E+02  .3369E+07 -.1138E+07   .9999739  .0048433 -.0053518
T 3798  1 .4470881E+07   2540000E+02 -.6056E+07 -.2109E+07   .9998648 -.0122588 -.0109631
T 3799  1 .4548543E+07   2540000E+02  .1622E+07  .5399E+07   .9995908 -.0262947  .0112606
T 3800  1 .4520546E+07   2540000E+02 -.4592E+07  .1049E+08   .9978338 -.0028964  .0657210
T 3801  1 .4488878E+07   2540000E+02  .7619E+07 -.3766E+07   .9987501  .0427443 -.0259067
T 3802  1 .4482390E+07   2540000E+02  .4652E+06 -.3672E+07   .9999881  .0017613 -.0045391
T 3803  1 .4492300E+07   2540000E+02 -.7977E+06  .7813E+06   .9997834 -.0190438 -.0083978
T 3804  1 .4485221E+07   2540000E+02 -.2890E+07 -.6196E+06   .9997412 -.0220207  .0057124
T 3805  1 .4466185E+07   2540000E+02 -.6887E+05  .2281E+07   .9998522 -.0140165  .0099530
T 3806  1 .4489547E+07   2540000E+02  .1037E+08 -.5291E+07   .9963326  .0264722 -.0813668
T 3807  1 .4426955E+07   2540000E+02 -.2492E+07 -.2036E+07   .9992807 -.0211491 -.0314771
T 3808  1 .4485522E+07   2540000E+02 -.4530E+07 -.7518E+07   .9981910 -.0547521 -.0248381
T 3809  1 .4454736E+07   2540000E+02 -.3960E+07  .6702E+07   .9998688 -.0094946  .0131207
T 3810  1 .4485314E+07   2540000E+02  .2408E+07  .2260E+07   .9999419 -.0089335  .0060311
T 3811  1 .4477623E+07   2540000E+02 -.1291E+07  .1995E+07   .9985378 -.0077879  .0534940
T 3812  1 .4450279E+07   2540000E+02 -.7918E+04  .8588E+06   .9979149  .0105274  .0636792
T 3813  1 .4463816E+07   2540000E+02 -.5064E+06  .3950E+07   .9994929 -.0046509  .0314995
T 3814  1 .4473086E+07   2540000E+02  .6734E+07  .7069E+06   .9962668  .0825029  .0254129
T 3815  1 .4498705E+07   2540000E+02 -.3202E+08 -.3968E+08   .9772731 -.1390417 -.1600149
T 3816  1 .4520430E+07   2540000E+02 -.1398E+07  .2974E+06   .9996131 -.0267900 -.0074862
T 3817  1 .4537265E+07   2540000E+02 -.1217E+08 -.2108E+08   .9904837 -.0747830 -.1155405
T 3818  1 .4471451E+07   2540000E+02  .4052E+07  .2348E+07   .9993454  .0249514  .0261958
T 3819  1 .4530529E+07   2540000E+02 -.1067E+07  .8473E+06   .9998045  .0158728 -.0117900
T 3820  1 .4481555E+07   2540000E+02  .6919E+07  .1402E+08   .9897517  .0268968  .1402433
T 3821  1 .4526170E+07   2540000E+02  .4757E+07 -.3564E+07   .9990253  .0316454 -.0307724
T 3822  1 .4493594E+07   2540000E+02 -.2501E+07 -.3649E+07   .9989429 -.0233517 -.0395963
T 3823  1 .4504079E+07   2540000E+02 -.3269E+07  .6228E+06   .9999172  .0092458 -.0089456
T 3824  1 .4507992E+07   2540000E+02 -.2886E+07  .3835E+07   .9994130 -.0287063  .0186976
T 3825  1 .4495730E+07   2540000E+02  .3526E+07  .6769E+07   .9976716  .0266760  .0627679
T 3826  1 .4479021E+07   2540000E+02 -.3389E+07  .6930E+07   .9984965 -.0436687  .0331336
T 3827  1 .4514912E+07   2540000E+02 -.4293E+07 -.2750E+07   .9971037 -.0278051 -.0707889
T 3828  1 .4503968E+07   2540000E+02  .4446E+07  .7246E+07   .9988069  .0057701  .0484930
T 3829  1 .4505651E+07   2540000E+02 -.7668E+07  .1772E+07   .9954122 -.0948429 -.0126287
T 3830  1 .4519726E+07   2540000E+02  .4699E+07 -.2952E+07   .9980364  .0436703 -.0449018
T 3831  1 .4494505E+07   2540000E+02  .8131E+07  .3493E+07   .9980584  .0364659  .0504945
T 3832  1 .4515536E+07   2540000E+02 -.7169E+06  .7738E+07   .9988646  .0026039  .0475676
T 3833  1 .4502660E+07   2540000E+02 -.3697E+07  .6217E+07   .9994559 -.0304744  .0126160
T 3834  1 .4421487E+07   2540000E+02  .2612E+07  .2221E+07   .9991677  .0325778  .0245486
T 3835  1 .4502640E+07   2540000E+02 -.6067E+07  .6068E+07   .9982525 -.0371070  .0459904
T 3836  1 .4493894E+07   2540000E+02  .8298E+07 -.2470E+07   .9979181  .0633310 -.0121907
T 3837  1 .4508291E+07   2540000E+02  .3304E+07 -.2971E+07   .9992290  .0265318 -.0289395
T 3838  1 .4545025E+07   2540000E+02  .1421E+08  .3476E+07   .9920018  .1183936  .0437656
T 3839  1 .4462799E+07   2540000E+02  .5454E+07 -.4273E+07   .9992954  .0133107 -.0350919
T 3840  1 .4464069E+07   2540000E+02  .1970E+07  .2247E+07   .9999655 -.0061448 -.0055806
T 3841  1 .4507164E+07   2540000E+02 -.6995E+06  .4227E+07   .9981641 -.0071799  .0601405
T 3842  1 .4436416E+07   2540000E+02  .5872E+07  .1247E+07   .9978097  .0596878 -.0285176
T 3843  1 .4464800E+07   2540000E+02 -.3872E+06  .3806E+07   .9994789  .0134485  .0293427
T 3844  1 .4418534E+07   2540000E+02 -.4741E+07 -.3926E+06   .9995985 -.0256834 -.0119639
T 3845  1 .4490708E+07   2540000E+02 -.1433E+07 -.2408E+07   .9998253 -.0172676 -.0071587
T 3846  1 .4503703E+07   2540000E+02 -.1108E+07 -.2831E+07   .9959376 -.0714368 -.0548192
T 3847  1 .4516606E+07   2540000E+02 -.5106E+07  .3064E+07   .9980010 -.0631943 -.0006732
T 3848  1 .4486299E+07   2540000E+02 -.3134E+07 -.3367E+07   .9987069 -.0196293 -.0468950
T 3849  1 .4484094E+07   2540000E+02 -.1215E+08 -.5004E+07   .9963897 -.0657001 -.0537685
T 3850  1 .4487549E+07   2540000E+02 -.3327E+07 -.9486E+06   .9991194 -.0378130  .0181802
T 3851  1 .4478264E+07   2540000E+02 -.3630E+07  .1285E+08   .9967073 -.0295901  .0754916
T 3852  1 .4529736E+07   2540000E+02  .3938E+07  .1661E+07   .9997364  .0210945 -.0090629
T 3853  1 .4484010E+07   2540000E+02  .4705E+07 -.1594E+07   .9997133  .0238379  .0022547
T 3854  1 .4473277E+07   2540000E+02 -.4147E+07  .8487E+06   .9991734 -.0390472  .0113090
T 3855  1 .4515649E+07   2540000E+02 -.3969E+07 -.2612E+07   .9994760 -.0322455  .0028041
T 3856  1 .4543665E+07   2540000E+02  .1247E+07 -.1190E+08   .9991109 -.0001596 -.0421599
T 3857  1 .4544899E+07   2540000E+02 -.3398E+07  .1722E+06   .9997244 -.0061596  .0226541
T 3858  1 .4395012E+07   2540000E+02 -.6029E+06  .1125E+07   .9999330 -.0106236 -.0046019
T 3859  1 .4547244E+07   2540000E+02 -.4654E+07 -.8260E+07   .9979126 -.0435219 -.0477101
T 3860  1 .4508544E+07   2540000E+02  .3139E+06  .2231E+07   .9997127  .0130195  .0201263
T 3861  1 .4462867E+07   2540000E+02  .1454E+07 -.2183E+07   .9993110  .0174454 -.0327586
T 3862  1 .4465190E+07   2540000E+02  .2045E+07  .3608E+06   .9996932  .0235141  .0077793
T 3863  1 .4527337E+07   2540000E+02  .4006E+07 -.2746E+07   .9991709  .0327340 -.0242088
T 3864  1 .4492768E+07   2540000E+02 -.7073E+06  .3881E+07   .9997865 -.0036884  .0203296
T 3865  1 .4486357E+07   2540000E+02  .1548E+07  .5880E+06   .9999396 -.0082502  .0072661
T 3866  1 .4464914E+07   2540000E+02  .2184E+07 -.3396E+07   .9997048  .0126643 -.0207334
T 3867  1 .4477167E+07   2540000E+02  .3428E+06  .7402E+07   .9994259 -.0112313  .0319643
T 3868  1 .4466456E+07   2540000E+02 -.7400E+07 -.1775E+07   .9939454 -.0915046 -.0608230
T 3869  1 .4480329E+07   2540000E+02  .4323E+07  .4911E+07   .9989272  .0320161  .0334587
T 3870  1 .4535349E+07   2540000E+02  .5977E+07 -.1177E+08   .9975143  .0229044 -.0666375
T 3871  1 .4507708E+07   2540000E+02 -.9139E+07 -.3879E+07   .9971953 -.0661265 -.0350542
T 3872  1 .4459556E+07   2540000E+02 -.8836E+07  .4809E+07   .9974753 -.0634824  .0318273
T 3873  1 .4461552E+07   2540000E+02 -.6839E+07 -.1639E+07   .9980438 -.0570922 -.0254766
T 3874  1 .4506364E+07   2540000E+02  .2454E+07  .1974E+07   .9929462 -.1112817  .0409168
T 3875  1 .4475151E+07   2540000E+02  .2899E+07 -.8995E+07   .9984661  .0362093 -.0418837
T 3876  1 .4525535E+07   2540000E+02 -.4231E+07 -.2946E+07   .9992771 -.0344481 -.0160834
T 3877  1 .4487026E+07   2540000E+02  .2456E+08 -.8021E+07   .9940014  .1093001 -.0038359
T 3878  1 .4518399E+07   2540000E+02 -.3282E+07 -.4051E+07   .9994890 -.0156665 -.0278638
T 3879  1 .4463548E+07   2540000E+02  .5683E+06  .1216E+07   .9999560 -.0072054  .0060116
T 3880  1 .4494931E+07   2540000E+02 -.1717E+07 -.3615E+06   .9994834 -.0321332 -.0006711
T 3881  1 .4498796E+07   2540000E+02 -.3419E+07 -.5918E+07   .9982714 -.0178527 -.0559950
T 3882  1 .4482126E+07   2540000E+02  .2990E+07  .4181E+07   .9955121 -.0061303  .0944359
T 3883  1 .4483213E+07   2540000E+02  .9329E+07  .8073E+07   .9945573  .0727006  .0746351
