============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T10974  1 .9945573E+07   2540229E-02 -.3680E+02  .1160E+02   .9999640 -.0081754 -.0022545
T10975  1 .9972549E+07   2540240E-02 -.4489E+02 -.1044E+03   .9999789 -.0010197 -.0064202
T10976  1 .9944584E+07   2540029E-02  .3286E+02  .6524E+02   .9999799  .0038378  .0050383
T10977  1 .9966057E+07   2540257E-02 -.1382E+02  .9813E+01   .9999312 -.0087330  .0078360
T10978  1 .9959656E+07   2540182E-02 -.2064E+03 -.7185E+02   .9999071 -.0119523 -.0065557
T10979  1 .9930167E+07   2540099E-02  .2275E+02  .7342E+02   .9999731 -.0017376  .0071228
T10980  1 .9966294E+07   2540166E-02  .3789E+03 -.1580E+03   .9996070  .0280179  .0008734
T10981  1 .9940973E+07   2540009E-02  .8171E+01 -.1960E+02   .9999604  .0036796 -.0081076
T10982  1 .9959081E+07   2540061E-02 -.6875E+02  .2411E+02   .9999946 -.0030569  .0012108
T10983  1 .9962475E+07   2540068E-02 -.2210E+03  .1468E+03   .9999590 -.0072981  .0053683
T10984  1 .9924916E+07   2540131E-02  .1260E+03  .6928E+02   .9999924  .0032960  .0020833
T10985  1 .9969843E+07   2540046E-02  .9761E-01 -.1477E+02   .9999925  .0003332  .0038700
T10986  1 .9928861E+07   2540257E-02 -.1172E+03  .1458E+03   .9999652 -.0054255  .0063317
T10987  1 .9941691E+07   2540061E-02 -.3495E+02  .4006E+02   .9999701 -.0074974 -.0019141
T10988  1 .9956060E+07   2540167E-02 -.5630E+01  .2090E+02   .9999965 -.0018655  .0018899
T10989  1 .9935608E+07   2540205E-02  .1005E+03  .1485E+03   .9995736  .0147514  .0251997
T10990  1 .9971403E+07   2540215E-02 -.6068E+02  .8925E+01   .9999967 -.0024581  .0006990
T10991  1 .9938145E+07   2540175E-02  .1494E+02 -.2038E+02   .9999956 -.0015296  .0025574
T10992  1 .9954042E+07   2540141E-02 -.5608E+03 -.8828E+03   .9988368 -.0228103 -.0424824
T10993  1 .9931261E+07   2540065E-02  .2327E+02  .5974E+02   .9999987 -.0001592  .0015943
T10994  1 .9968487E+07   2540145E-02  .1836E+03 -.2937E+02   .9999889  .0030218  .0036155
T10995  1 .9942884E+07   2540211E-02  .6030E+02 -.4527E+02   .9999635  .0084416 -.0013354
T10996  1 .9953645E+07   2540208E-02 -.2644E+02  .5815E+01   .9964363 -.0808349 -.0240905
T10997  1 .9957080E+07   2540031E-02  .2264E+02  .3269E+02   .9999917  .0031287 -.0026266
T10998  1 .9950865E+07   2540229E-02  .5882E+02 -.6096E+02   .9999982 -.0013217 -.0013610
T10999  1 .9967366E+07   2540218E-02  .1009E+02  .1477E+02   .9999944  .0032277 -.0009340
T11000  1 .9966264E+07   2540084E-02 -.6019E+01 -.1460E+02   .9999990 -.0004720 -.0013562
T11001  1 .9951375E+07   2540077E-02 -.2483E+02  .6266E+02   .9999556  .0042786 -.0084000
T11002  1 .9950252E+07   2540195E-02 -.9821E+01 -.2298E+02   .9999744 -.0048755 -.0052365
T11003  1 .9954093E+07   2540215E-02 -.1937E+02 -.1296E+03   .9997776 -.0041214 -.0206816
T11004  1 .9960041E+07   2540192E-02  .4056E+02  .3979E+02   .9999744 -.0018171  .0069244
T11005  1 .9951420E+07   2540247E-02  .3224E+02 -.1835E+02   .9999831  .0051417  .0027139
T11006  1 .9945591E+07   2540184E-02  .6698E+02  .2535E+02   .9999738  .0071911  .0007872
T11007  1 .9946540E+07   2540123E-02 -.1270E+02  .5625E+00   .9999968  .0023289  .0009473
T11008  1 .9945298E+07   2540123E-02 -.5476E+02 -.2599E+03   .9999611 -.0011481 -.0087463
T11009  1 .9943739E+07   2540203E-02 -.1052E+03  .1872E+02   .9999393 -.0097478 -.0051341
T11010  1 .9944951E+07   2540054E-02  .6308E+02 -.7773E+02   .9999836  .0038256 -.0042596
T11011  1 .9939894E+07   2540003E-02  .1441E+03 -.5455E+02   .9999503  .0004262 -.0099628
T11012  1 .9950378E+07   2540133E-02  .9940E+02  .1336E+02   .9999661  .0052041  .0063731
T11013  1 .9947715E+07   2540100E-02 -.1487E+02 -.2841E+02   .9999712  .0036473 -.0066544
T11014  1 .9969206E+07   2540177E-02  .4480E+02  .6421E+02   .9999925  .0003647  .0038464
T11015  1 .9949066E+07   2540039E-02 -.3269E+02  .7545E+01   .9999958 -.0025127  .0014159
T11016  1 .9951074E+07   2540140E-02 -.1869E+02  .6071E+02   .9999787 -.0046309  .0045905
T11017  1 .9958826E+07   2540080E-02  .2866E+02 -.2400E+02   .9999958  .0024909  .0015145
T11018  1 .9954386E+07   2540017E-02 -.9839E+01  .3746E+02   .9999783 -.0030127  .0058543
T11019  1 .9941752E+07   2540013E-02  .1003E+02 -.4601E+01   .9999935 -.0030792  .0018614
T11020  1 .9962446E+07   2540133E-02  .6997E+02  .3892E+02   .9999185  .0126071  .0019899
T11021  1 .9931617E+07   2540221E-02 -.1991E+01 -.2740E+02   .9999929  .0013703 -.0035059
T11022  1 .9943597E+07   2540084E-02 -.2543E+02 -.3155E+02   .9999871 -.0008850 -.0049962
T11023  1 .9956995E+07   2540184E-02 -.2527E+02  .1183E+03   .9999536  .0028251  .0092045
T11024  1 .9942072E+07   2540016E-02  .4033E+02  .1435E+02   .9998780  .0154013 -.0025908
T11025  1 .9932583E+07   2540240E-02 -.3428E+02  .3427E+01   .9999978 -.0020566 -.0003163
T11026  1 .9950407E+07   2540114E-02 -.1002E+02 -.2387E+02   .9999968 -.0015825 -.0019840
T11027  1 .9951970E+07   2540160E-02  .2095E+02 -.1150E+03   .9998666  .0095941 -.0132218
T11028  1 .9941568E+07   2540009E-02  .1202E+02  .4687E+02   .9999824  .0022162  .0055040
T11029  1 .9948507E+07   2540126E-02  .1719E+03  .2149E+03   .9980748  .0392126  .0480526
T11030  1 .9952485E+07   2540045E-02  .4527E+02 -.1412E+02   .9999747  .0055917 -.0043866
T11031  1 .9944983E+07   2540121E-02  .7383E+01  .6354E+02   .9999882  .0007676  .0047888
T11032  1 .9958962E+07   2540262E-02  .3772E+02  .3361E+03   .9997530  .0023975  .0220970
T11033  1 .9951608E+07   2540248E-02 -.9127E+01 -.1649E+02   .9999989  .0015099 -.0000630
T11034  1 .9950332E+07   2540170E-02  .9131E+02 -.9859E+02   .9999495  .0054005 -.0084806
T11035  1 .9968902E+07   2540116E-02 -.5074E+02  .1437E+03   .9999442 -.0067589  .0081142
T11036  1 .9964470E+07   2540170E-02 -.3585E+02 -.5476E+02   .9999658 -.0052386 -.0063943
T11037  1 .9954561E+07   2540197E-02 -.7158E+02  .4076E+02   .9999907 -.0035522 -.0024411
T11038  1 .9961584E+07   2540011E-02  .1953E+03 -.1057E+02   .9996636  .0257504 -.0030882
T11039  1 .9932200E+07   2540247E-02 -.9694E+02  .8056E+02   .9999248 -.0088768  .0084578
T11040  1 .9941149E+07   2540126E-02 -.1606E+01 -.4193E+02   .9999946 -.0019653 -.0026494
T11041  1 .9937639E+07   2540036E-02  .8337E+01 -.8766E+01   .9999960 -.0020672  .0019094
T11042  1 .9968043E+07   2540090E-02  .6931E+02  .2346E+02   .9999796  .0051026 -.0038507
T11043  1 .9945503E+07   2540243E-02  .5656E+02  .8545E+02   .9998636  .0151976  .0064704
T11044  1 .9962713E+07   2540216E-02 -.1265E+03  .8283E+02   .9997499 -.0139320  .0174930
T11045  1 .9945066E+07   2540192E-02 -.1961E+03 -.2026E+02   .9993579 -.0341153 -.0109477
T11046  1 .9971527E+07   2540250E-02  .7928E+02 -.6928E+02   .9999354  .0091107 -.0067918
T11047  1 .9964176E+07   2540019E-02  .2722E+03  .1339E+03   .9995902  .0256409  .0127242
T11048  1 .9954443E+07   2540056E-02  .8033E+02 -.2123E+02   .9997610  .0214407 -.0042712
T11049  1 .9958866E+07   2540096E-02  .2650E+02  .2975E+02   .9999962  .0026146 -.0008243
T11050  1 .9942739E+07   2540050E-02 -.4410E+02 -.3922E+02   .9999867 -.0045893  .0023638
T11051  1 .9969509E+07   2540019E-02 -.7247E+02 -.2848E+01   .9998639 -.0164286 -.0014993
T11052  1 .9937759E+07   2540260E-02 -.1017E+02  .9408E+01   .9999984 -.0004475  .0017354
T11053  1 .9946590E+07   2540091E-02 -.1437E+02  .1080E+02   .9999989 -.0008674  .0012366
T11054  1 .9935284E+07   2540079E-02  .1374E+03  .7624E+01   .9999807  .0055338  .0028274
T11055  1 .9968724E+07   2540154E-02  .3996E+02  .4061E+00   .9999998 -.0006641  .0000303
T11056  1 .9962083E+07   2540174E-02 -.2250E+02 -.8281E+02   .9999280 -.0006516 -.0119808
T11057  1 .9954833E+07   2540111E-02  .6758E+02  .1570E+02   .9998183  .0185097  .0045621
T11058  1 .9959929E+07   2540177E-02 -.5643E+02 -.7004E+02   .9997754 -.0138573 -.0160340
T11059  1 .9953103E+07   2540057E-02 -.5431E+00 -.5488E+01   .9999957 -.0018831 -.0022275
T11060  1 .9958072E+07   2540074E-02 -.1578E+02  .2710E+02   .9999976 -.0021857 -.0001699
T11061  1 .9936926E+07   2540212E-02 -.2641E+02  .8940E+00   .9999824  .0058522 -.0009908
T11062  1 .9962546E+07   2540144E-02 -.7677E+02  .3700E+02   .9999418 -.0046306  .0097451
T11063  1 .9954108E+07   2540095E-02 -.7837E+02  .2296E+02   .9999903 -.0016355  .0041013
T11064  1 .9937635E+07   2540028E-02  .3695E+02 -.5201E+02   .9999700  .0032717 -.0070186
T11065  1 .9948240E+07   2540159E-02 -.2788E+02  .1995E+02   .9999742 -.0070326  .0014739
T11066  1 .9951751E+07   2540242E-02 -.3464E+02 -.1853E+01   .9999997 -.0007159 -.0000991
T11067  1 .9964629E+07   2540247E-02  .1404E+03 -.2723E+03   .9994417  .0170044 -.0287600
T11068  1 .9973073E+07   2540251E-02 -.3734E+02 -.1895E+02   .9999814 -.0060971  .0002084
T11069  1 .9938102E+07   2540183E-02  .6331E+02  .8753E+02   .9999738  .0054323  .0047918
T11070  1 .9945873E+07   2540237E-02  .7084E+02 -.6945E+02   .9999142  .0102048 -.0082121
T11071  1 .9938727E+07   2540148E-02 -.1457E+02 -.3408E+02   .9999829  .0052481 -.0025630
T11072  1 .9943624E+07   2540033E-02  .1742E+02 -.8775E+01   .9999701  .0040687 -.0065756
T11073  1 .9946425E+07   2540203E-02  .3089E-01 -.4512E+02   .9999885 -.0024532 -.0041203
T11074  1 .9937053E+07   2540008E-02  .1404E+03 -.4018E+02   .9999689  .0078225  .0010407
T11075  1 .9960674E+07   2540061E-02 -.3633E+02  .6579E+02   .9999621 -.0026189  .0082972
T11076  1 .9966835E+07   2540194E-02  .1079E+02  .1931E+02   .9999828  .0024301  .0053389
T11077  1 .9962285E+07   2540214E-02  .4761E+02 -.2282E+01   .9999983  .0017789  .0005676
T11078  1 .9947639E+07   2540137E-02 -.4171E+01  .1430E+02   .9999993 -.0004953  .0011151
T11079  1 .9959280E+07   2540150E-02 -.6424E+02 -.1800E+03   .9999110 -.0052842 -.0122486
T11080  1 .9955606E+07   2540210E-02 -.5941E+02 -.8680E+02   .9999598 -.0055452 -.0070511
T11081  1 .9966773E+07   2540146E-02 -.7713E+01 -.2793E+02   .9999846 -.0010200 -.0054461
T11082  1 .9959942E+07   2540024E-02  .9840E+02  .4843E+02   .9999912  .0034074  .0024325
T11083  1 .9943182E+07   2540185E-02 -.8050E+02  .1804E+02   .9999574 -.0086431  .0032249
T11084  1 .9956017E+07   2540120E-02 -.3271E+02 -.6396E+02   .9999681 -.0008604 -.0079359
T11085  1 .9935322E+07   2540011E-02  .1477E+02 -.4279E+02   .9999798  .0053981  .0033562
T11086  1 .9937029E+07   2540125E-02 -.2963E+02  .4943E+02   .9999868 -.0013276  .0049590
T11087  1 .9966580E+07   2540013E-02  .1370E+02 -.5588E+00   .9999894  .0022467  .0040277
T11088  1 .9945209E+07   2540128E-02  .4500E+02 -.1401E+03   .9999512  .0040283 -.0090223
T11089  1 .9940258E+07   2540156E-02  .5352E+02 -.1157E+03   .9999026  .0103888 -.0093183
T11090  1 .9962611E+07   2540027E-02  .1438E+02 -.5389E+02   .9999853  .0014033 -.0052464
T11091  1 .9929060E+07   2540248E-02  .2548E+01  .4982E+02   .9999983 -.0011062  .0014725
T11092  1 .9977281E+07   2540036E-02 -.3073E+02  .1171E+02   .9999819 -.0026338  .0054028
T11093  1 .9959008E+07   2540188E-02 -.1986E+02 -.2202E+02   .9999930 -.0026243 -.0026758
T11094  1 .9942618E+07   2540056E-02 -.7842E+02  .6587E+02   .9999837 -.0035736  .0044532
T11095  1 .9950188E+07   2540017E-02  .1302E+01  .7044E+02   .9999941  .0011393  .0032552
T11096  1 .9962263E+07   2540027E-02 -.5771E+02  .1041E+03   .9999627 -.0019516  .0084192
T11097  1 .9947871E+07   2540191E-02  .1813E+02 -.6713E+02   .9999939  .0017110 -.0030555
T11098  1 .9953981E+07   2540227E-02  .5948E+02 -.1098E+03   .9999718  .0056557 -.0049363
T11099  1 .9964123E+07   2540146E-02 -.3128E+02  .1720E+01   .9998801 -.0103055  .0115551
T11100  1 .9946604E+07   2540141E-02 -.4077E+02  .8519E+02   .9999457 -.0036214  .0097716
T11101  1 .9972755E+07   2540034E-02 -.8351E+02  .7765E+02   .9999816 -.0028340  .0053683
T11102  1 .9943550E+07   2540122E-02  .7857E+01  .1449E+03   .9999612  .0012528  .0087148
T11103  1 .9966592E+07   2540116E-02  .3878E+01 -.1488E+02   .9999840  .0026241 -.0050195
T11104  1 .9951143E+07   2540001E-02  .1710E+03 -.5171E+02   .9999414  .0100895 -.0039279
T11105  1 .9948827E+07   2540248E-02  .5145E+03  .3303E+01   .9975994  .0692441  .0008489
T11106  1 .9958462E+07   2540090E-02  .6688E+02 -.2218E+03   .9998301  .0000680 -.0184335
T11107  1 .9942390E+07   2540058E-02  .1985E+03 -.1966E+03   .9996521  .0188485 -.0184509
T11108  1 .9936700E+07   2540176E-02  .1650E+03 -.4300E+02   .9998774  .0118331 -.0102584
T11109  1 .9950233E+07   2540136E-02  .3997E+02 -.4517E+02   .9999949  .0031385 -.0005503
T11110  1 .9938508E+07   2540077E-02  .2923E+02 -.1555E+03   .9998798  .0057461 -.0143973
T11111  1 .9936460E+07   2540100E-02  .3424E+02  .3447E+02   .9999853 -.0008129  .0053539
T11112  1 .9954798E+07   2540238E-02 -.6836E+02 -.1922E+02   .9999671 -.0075547 -.0029631
T11113  1 .9969789E+07   2540144E-02  .3183E+02 -.3135E+02   .9999765  .0064489 -.0023422
T11114  1 .9925305E+07   2540200E-02  .4008E+02  .6810E+02   .9999989  .0002566  .0014356
T11115  1 .9960068E+07   2540204E-02 -.3525E+02  .1140E+02   .9999639 -.0082922  .0018738
T11116  1 .9955909E+07   2540006E-02  .2075E+02 -.2130E+02   .9999634  .0025408 -.0081643
T11117  1 .9955407E+07   2540251E-02 -.1148E+03 -.9378E+02   .9999030 -.0092185 -.0104366
T11118  1 .9935654E+07   2540098E-02  .4660E+03  .6291E+02   .9997290  .0228587  .0043997
T11119  1 .9940396E+07   2540115E-02  .2941E+02  .1082E+02   .9998594  .0155651  .0062451
T11120  1 .9948748E+07   2540002E-02  .4057E+02  .8370E+01   .9999844  .0039326  .0039644
T11121  1 .9968102E+07   2540189E-02 -.1981E+03  .9728E+02   .9999389 -.0093347  .0059214
T11122  1 .9951164E+07   2540143E-02  .8660E+01 -.3536E+02   .9999839 -.0010360 -.0055763
T11123  1 .9942245E+07   2540105E-02 -.1814E+02 -.2656E+02   .9999901 -.0006003 -.0044159
T11124  1 .9956461E+07   2540240E-02 -.3164E+02 -.9559E+02   .9998653 -.0031184 -.0161161
T11125  1 .9946399E+07   2540076E-02 -.1061E+02  .6663E+02   .9999956 -.0010183  .0027899
T11126  1 .9950867E+07   2540091E-02  .4756E+02  .2384E+02   .9999886  .0047015  .0008069
T11127  1 .9936444E+07   2540223E-02 -.1444E+00  .2492E+02   .9999956 -.0015885  .0025136
T11128  1 .9937086E+07   2540191E-02  .5253E+02  .4901E+01   .9999945  .0032265  .0007716
T11129  1 .9974059E+07   2540227E-02 -.9110E+02 -.4235E+02   .9999772 -.0066832  .0009451
T11130  1 .9960805E+07   2540090E-02  .3028E+02 -.1080E+02   .9999345  .0114354  .0004947
T11131  1 .9946520E+07   2540083E-02  .1326E+02  .5631E+01   .9999982  .0011310 -.0015243
T11132  1 .9973483E+07   2540173E-02 -.2404E+01 -.5697E+02   .9999672  .0036841 -.0072188
T11133  1 .9941806E+07   2540222E-02 -.2503E+02  .3791E+02   .9999824 -.0047510  .0035398
T11134  1 .9931503E+07   2540172E-02 -.7505E+02 -.1924E+03   .9999811 -.0010023 -.0060639
T11135  1 .9962261E+07   2540236E-02 -.2571E+03 -.2717E+03   .9998682 -.0039674 -.0157458
T11136  1 .9944728E+07   2540222E-02 -.8490E+02 -.6288E+02   .9999776 -.0030566 -.0059476
T11137  1 .9956553E+07   2540042E-02 -.7302E+02 -.1571E+03   .9998788 -.0082445 -.0132078
T11138  1 .9955514E+07   2540245E-02 -.1075E+02 -.2403E+02   .9999963 -.0006147 -.0026343
T11139  1 .9954583E+07   2540158E-02 -.1075E+03  .4119E+02   .9999264 -.0115030  .0038471
T11140  1 .9938996E+07   2540046E-02  .2242E+02  .1145E+02   .9999864 -.0022426  .0047085
T11141  1 .9948808E+07   2540085E-02  .4409E+02 -.4061E+02   .9999755  .0029951 -.0063305
T11142  1 .9950695E+07   2540137E-02  .1124E+03 -.2493E+01   .9999232  .0123694  .0007827
T11143  1 .9938689E+07   2540176E-02 -.2080E+03 -.4038E+02   .9999404 -.0108095 -.0015012
T11144  1 .9933294E+07   2540176E-02  .3314E+02 -.2562E+02   .9999968 -.0011481 -.0022640
T11145  1 .9937914E+07   2540245E-02  .1381E+02 -.1396E+02   .9999999 -.0000742  .0002655
T11146  1 .9976053E+07   2540259E-02  .2405E+02  .3456E+02   .9999775 -.0008896  .0066462
T11147  1 .9962125E+07   2540070E-02 -.3330E+01 -.1823E+02   .9999882 -.0007686 -.0047988
T11148  1 .9962413E+07   2540183E-02  .5445E+02 -.6203E+02   .9999499  .0080050 -.0060026
T11149  1 .9954832E+07   2540144E-02  .3755E+02  .1035E+03   .9999673  .0034743  .0073071
T11150  1 .9951480E+07   2540146E-02 -.2557E+02  .3450E+01   .9999876 -.0020728 -.0045231
T11151  1 .9953734E+07   2540149E-02  .9461E+02  .8602E+01   .9997604  .0218783 -.0006821
T11152  1 .9962282E+07   2540203E-02  .8783E+02  .8769E+02   .9999644  .0004566  .0084240
T11153  1 .9940159E+07   2540209E-02 -.4720E+02 -.8124E+02   .9999693 -.0044834 -.0064266
T11154  1 .9947265E+07   2540209E-02 -.1514E+02 -.9557E+02   .9999698  .0007971 -.0077345
T11155  1 .9945369E+07   2540228E-02  .5461E+02  .3444E+02   .9999592  .0003566  .0090281
T11156  1 .9965124E+07   2540178E-02  .3785E+01  .4399E+01   .9999802 -.0061771 -.0011996
T11157  1 .9935274E+07   2540125E-02  .4247E+02 -.2447E+02   .9999999  .0003473 -.0001305
T11158  1 .9947718E+07   2540196E-02  .1043E+02 -.4498E+02   .9999696 -.0004229 -.0077892
T11159  1 .9947988E+07   2540158E-02  .2337E+02  .2204E+01   .9999955  .0029818 -.0001357
T11160  1 .9953212E+07   2540174E-02 -.4237E+02 -.1631E+01   .9999844 -.0049815 -.0025288
T11161  1 .9965330E+07   2540199E-02 -.5468E+02  .8220E+01   .9999350  .0029617 -.0110116
T11162  1 .9969389E+07   2540259E-02 -.2719E+02  .6870E+01   .9999974 -.0017974  .0013968
T11163  1 .9957987E+07   2540228E-02 -.7186E+02  .2674E+02   .9999193 -.0119892  .0042060
T11164  1 .9938974E+07   2540106E-02 -.1147E+01  .2347E+02   .9999825  .0040272  .0043389
T11165  1 .9962959E+07   2540199E-02 -.5926E+02  .3206E+02   .9999572 -.0089095  .0025080
T11166  1 .9948268E+07   2540206E-02 -.3055E+02  .8450E+02   .9999526 -.0041145  .0088257
T11167  1 .9943913E+07   2540208E-02 -.6825E+01 -.1850E+02   .9999949 -.0017809 -.0026645
T11168  1 .9966108E+07   2540011E-02  .2702E+02  .3835E+02   .9999832  .0053444  .0022347
T11169  1 .9948373E+07   2540129E-02 -.6327E+02  .1057E+03   .9998447 -.0146483  .0098015
T11170  1 .9959729E+07   2540096E-02 -.1990E+02  .2125E+02   .9999968  .0011870 -.0022307
T11171  1 .9958105E+07   2540174E-02 -.3069E+02 -.2079E+02   .9999695  .0034799 -.0069919
T11172  1 .9946767E+07   2540134E-02  .5631E+02 -.8803E+00   .9999053  .0132117  .0038652
T11173  1 .9977491E+07   2540219E-02  .7716E+02 -.3427E+02   .9999785  .0065422 -.0003953
T11174  1 .9940555E+07   2540216E-02  .2876E+02  .5027E+02   .9999791  .0045127  .0046242
T11175  1 .9949274E+07   2540183E-02 -.3597E+02 -.3822E+02   .9999908 -.0026791 -.0033430
T11176  1 .9950760E+07   2540195E-02  .9134E+01 -.3214E+01   .9999999 -.0002757  .0001347
T11177  1 .9947067E+07   2540138E-02 -.3381E+02 -.3333E+02   .9999841  .0026930 -.0049635
T11178  1 .9951432E+07   2540073E-02 -.2100E+02  .8389E+01   .9999968  .0005948  .0024521
T11179  1 .9956677E+07   2540081E-02 -.9968E+00 -.1261E+03   .9999488 -.0025551 -.0097933
T11180  1 .9962139E+07   2540253E-02 -.1728E+03 -.2330E+03   .9998957 -.0106544 -.0097490
T11181  1 .9939914E+07   2540098E-02  .5338E+02  .6942E+02   .9999302  .0098882  .0064686
T11182  1 .9968245E+07   2540146E-02 -.2143E+03  .6708E+02   .9999365 -.0112029 -.0012156
T11183  1 .9948573E+07   2540240E-02 -.1358E+02  .5522E+02   .9999331 -.0059910  .0098994
T11184  1 .9947936E+07   2540197E-02  .1178E+03 -.9251E+02   .9999334  .0110565  .0033076
T11185  1 .9953874E+07   2540246E-02 -.4768E+01  .3785E+02   .9999957 -.0017279  .0023697
T11186  1 .9939353E+07   2540246E-02 -.9180E+02 -.2620E+02   .9999906 -.0043125 -.0004087
T11187  1 .9967797E+07   2540201E-02  .1870E+02 -.9061E+02   .9999953 -.0022699  .0020830
T11188  1 .9981644E+07   2540096E-02  .1447E+02 -.7793E+02   .9999910 -.0013028 -.0040264
T11189  1 .9941467E+07   2540236E-02  .5578E+02  .1121E+03   .9999189  .0057037  .0113890
T11190  1 .9966111E+07   2540102E-02  .2558E+01  .5507E+02   .9999910  .0002799  .0042234
T11191  1 .9955574E+07   2540208E-02 -.1027E+03 -.9646E+02   .9999061 -.0122725 -.0060936
T11192  1 .9942676E+07   2540233E-02  .9412E+02  .1293E+03   .9999700  .0058562  .0050792
T11193  1 .9951228E+07   2540204E-02  .2987E+02  .2618E+02   .9999931  .0028665  .0023447
T11194  1 .9968696E+07   2540241E-02  .3238E+02 -.2795E+02   .9999674  .0004854 -.0080643
T11195  1 .9967042E+07   2540026E-02 -.4495E+02 -.1429E+03   .9999458 -.0089588 -.0053054
T11196  1 .9940793E+07   2540153E-02  .1630E+02 -.2850E+02   .9998997  .0119826 -.0075530
T11197  1 .9954090E+07   2540077E-02  .8694E+02  .1439E+02   .9999351  .0110160  .0029090
T11198  1 .9970347E+07   2540154E-02  .7167E+02 -.6012E+02   .9999721  .0015726 -.0073009
T11199  1 .9927193E+07   2540012E-02 -.5293E+01  .4943E+02   .9999934 -.0008992  .0035077
T11200  1 .9961835E+07   2540229E-02 -.2024E+02  .8067E+02   .9999382  .0014481  .0110268
T11201  1 .9938928E+07   2540246E-02 -.5148E+02 -.3140E+00   .9998515 -.0091557  .0145974
T11202  1 .9931543E+07   2540165E-02  .1466E+02 -.2851E+02   .9999973 -.0020906 -.0010243
T11203  1 .9970364E+07   2540121E-02 -.4392E+01  .1862E+02   .9999986 -.0002052 -.0016459
T11204  1 .9941805E+07   2540150E-02  .3246E+03 -.4565E+03   .9992581  .0233500 -.0306286
T11205  1 .9980416E+07   2540021E-02  .2455E+01 -.4095E+00   .9999921 -.0008578 -.0038850
T11206  1 .9942399E+07   2540042E-02 -.2372E+02 -.6729E+02   .9999723 -.0007295 -.0074107
